Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	5	2.793296089385475	2.1735848472676148E-4	ENSMUSG00000058427, ENSMUSG00000035373, ENSMUSG00000029026, ENSMUSG00000015619, ENSMUSG00000035385	160	34	18082	16.619485294117645	0.2101084250972366	0.2101084250972366	0.34642642518865063
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	5	2.793296089385475	2.4373403892743954E-4	ENSMUSG00000027208, ENSMUSG00000017588, ENSMUSG00000035831, ENSMUSG00000070691, ENSMUSG00000051879	160	35	18082	16.144642857142856	0.23239781274612137	0.12387090719810101	0.38838722067099374
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	5	2.793296089385475	3.725618616394333E-4	ENSMUSG00000001506, ENSMUSG00000022483, ENSMUSG00000027996, ENSMUSG00000070436, ENSMUSG00000022371	160	39	18082	14.48878205128205	0.332559438327825	0.12608163619990642	0.5931011504443973
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	16	8.938547486033519	0.0019618406349425927	ENSMUSG00000001228, ENSMUSG00000027636, ENSMUSG00000015619, ENSMUSG00000041911, ENSMUSG00000035799, ENSMUSG00000020889, ENSMUSG00000025577, ENSMUSG00000070691, ENSMUSG00000024922, ENSMUSG00000021367, ENSMUSG00000000861, ENSMUSG00000022676, ENSMUSG00000029026, ENSMUSG00000025930, ENSMUSG00000032013, ENSMUSG00000022479	160	729	18082	2.4803840877914953	0.8812444152774689	0.4129656552857356	3.086320076191873
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	6	3.35195530726257	0.0020716405428575614	ENSMUSG00000028031, ENSMUSG00000042988, ENSMUSG00000022676, ENSMUSG00000020218, ENSMUSG00000054196, ENSMUSG00000027996	160	102	18082	6.6477941176470585	0.8946072524236302	0.36237968526664055	3.256388239538688
GOTERM_BP_DIRECT	GO:0008544~epidermis development	5	2.793296089385475	0.0021608442903293095	ENSMUSG00000037188, ENSMUSG00000022123, ENSMUSG00000022286, ENSMUSG00000020656, ENSMUSG00000024922	160	62	18082	9.11391129032258	0.9043493489984544	0.32373851313238877	3.394349181756562
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	4	2.2346368715083798	0.0022754830621297185	ENSMUSG00000022676, ENSMUSG00000001506, ENSMUSG00000025991, ENSMUSG00000035385	160	30	18082	15.068333333333335	0.9155598567842471	0.29749430124856513	3.571376705951468
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	6	3.35195530726257	0.0038910223950307473	ENSMUSG00000018819, ENSMUSG00000058427, ENSMUSG00000035373, ENSMUSG00000029417, ENSMUSG00000022425, ENSMUSG00000035385	160	118	18082	5.746398305084746	0.9854475242741135	0.41065838288282297	6.034009934719231
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	13	7.262569832402235	0.004985329019261041	ENSMUSG00000039298, ENSMUSG00000001506, ENSMUSG00000027208, ENSMUSG00000015619, ENSMUSG00000020889, ENSMUSG00000047821, ENSMUSG00000070691, ENSMUSG00000003644, ENSMUSG00000029026, ENSMUSG00000017724, ENSMUSG00000037188, ENSMUSG00000022286, ENSMUSG00000000247	160	576	18082	2.5506293402777778	0.9955843931052334	0.45256536983232576	7.6684812397929125
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	5	2.793296089385475	0.005667452780067985	ENSMUSG00000005220, ENSMUSG00000031891, ENSMUSG00000010064, ENSMUSG00000023169, ENSMUSG00000031613	160	81	18082	6.97608024691358	0.9979018043045791	0.4602600068913868	8.673786692885145
GOTERM_BP_DIRECT	GO:0010839~negative regulation of keratinocyte proliferation	3	1.675977653631285	0.006523552007281238	ENSMUSG00000022676, ENSMUSG00000047281, ENSMUSG00000022479	160	14	18082	24.216964285714283	0.9991759191009911	0.4756350886442612	9.920977811115328
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	18	10.05586592178771	0.006665800101123573	ENSMUSG00000071341, ENSMUSG00000059824, ENSMUSG00000028348, ENSMUSG00000015619, ENSMUSG00000027996, ENSMUSG00000035799, ENSMUSG00000021367, ENSMUSG00000070691, ENSMUSG00000048251, ENSMUSG00000001655, ENSMUSG00000003644, ENSMUSG00000029026, ENSMUSG00000017724, ENSMUSG00000037188, ENSMUSG00000022286, ENSMUSG00000000247, ENSMUSG00000022479, ENSMUSG00000020656	160	995	18082	2.0444472361809045	0.9992945012864893	0.45377108572245783	10.126655841677268
