Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005576~extracellular region	27	27.55102040816326	1.827932202785392E-7	CXCL1, WNT5A, CTHRC1, FGF7, CCL2, ENPP2, CXCL9, LRRC17, NOTUM, SFN, MDK, CCL7, TIMP1, C1QTNF3, TNFRSF19, LGALS1, MSTN, SDC1, CHRDL2, COL14A1, SFRP2, KAZALD1, NUCB2, MFAP2, WIF1, COL1A1, MFAP4	97	1753	19662	3.1220352738457193	2.266610449974671E-5	2.266610449974671E-5	2.1107914570661634E-4
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	7	7.142857142857142	2.3391939303641903E-5	KRT73, KRT25, KRT28, KRT17, KRT15, KRT79, KRT71	97	117	19662	12.12741210679355	0.0028964316241135712	0.001449265998023308	0.02700836636242432
GOTERM_CC_DIRECT	GO:0005840~ribosome	8	8.16326530612245	3.80078409183644E-5	RPSA, RPS19, RPL18A, RPL13A, RPS15A, RPL11, RPL10A, RPS23	97	188	19662	8.625575784163194	0.004701972793098141	0.0015697872068007879	0.04388052480243099
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	29	29.591836734693878	5.161922253771497E-5	RPS15A, SFN, TIMP1, SERINC2, KRT25, KRT28, C1QTNF3, PCBP2, RPL11, RPL10A, ARL6IP5, RPSA, LGALS1, MYL12A, LSP1, KRT73, HIST1H2AP, SDC1, CDH15, COL14A1, RPS19, KRT17, KRT15, KRT79, NUCB2, PPIC, SLC38A1, MFAP4, KRT71	97	2674	19662	2.1983283084918535	0.006380506369558558	0.0015989575036727821	0.05959075655620483
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	9	9.183673469387756	9.648441785793936E-5	RPSA, RPS19, COL14A1, LGALS1, RPS15A, RPL11, COL1A1, MFAP4, TIMP1	97	294	19662	6.205133599831686	0.011893353269398443	0.0023900682326326583	0.11135811538267593
GOTERM_CC_DIRECT	GO:0005578~proteinaceous extracellular matrix	9	9.183673469387756	1.5853375393953245E-4	WNT5A, CTHRC1, COL14A1, LGALS1, KAZALD1, MFAP2, COL1A1, MFAP4, TIMP1	97	316	19662	5.773130627691505	0.01946775136438872	0.0032712617086513296	0.18291290205317834
GOTERM_CC_DIRECT	GO:0005615~extracellular space	19	19.387755102040817	3.181628240958608E-4	WNT5A, CXCL1, CTHRC1, FGF7, LYPD3, CCL2, ENPP2, LGALS1, CXCL9, MSTN, LRRC17, CCL7, TIMP1, CHRDL2, COL14A1, C1QTNF3, SFRP2, NUCB2, COL1A1	97	1504	19662	2.5607178109234483	0.03869012136049432	0.005621066301391697	0.3667807369752585
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	50	51.02040816326531	3.3793563260883357E-4	WNT5A, KIF22, CTHRC1, HMGN2, CCL2, CRABP1, ENPP2, RPS15A, ANLN, LIX1, SFN, MDK, TK1, KRT25, KRT28, NR1D1, BOK, NCAPG, PCBP2, RPL11, RPL10A, CCNA2, ARL6IP5, RPS23, CDCA3, EXO1, RPSA, CEP85, LGALS1, TRIM29, MSTN, NUSAP1, BIRC5, TMSB10, UBE2C, SNAI2, 2810417H13RIK, GJB2, CCNB1, SDC1, RPS19, KRT17, RPL13A, RRM2, PPIC, NUCB2, VGLL2, COL1A1, TMEM119, KRT71	97	6631	19662	1.5284348584514782	0.04104497256511075	0.005225188520281421	0.3895343875355284
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	8	8.16326530612245	9.795880562203782E-4	RPSA, RPS19, RPL18A, RPL13A, PCBP2, RPL11, RPL10A, RPS23	97	320	19662	5.067525773195876	0.11443414366472038	0.013412402685728408	1.125347752451289
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	4	4.081632653061225	0.002214129683559896	RPSA, RPS19, RPS15A, RPS23	97	53	19662	15.298191013421514	0.24031885296949196	0.027111354368286933	2.5271076081443855
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	4	4.081632653061225	0.00781688079944788	CTHRC1, COL14A1, C1QTNF3, COL1A1	97	83	19662	9.76872438206434	0.6220908676325997	0.0846637299628894	8.663490727262669
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	4	4.081632653061225	0.01005066336186501	RPL18A, RPL13A, RPL11, RPL10A	97	91	19662	8.909935425399343	0.7142355823815549	0.09911916932084153	11.010036567678483
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	6	6.122448979591836	0.04268775340147581	KIF22, SDC1, RPS19, RPL13A, PCBP2, RPL10A	97	391	19662	3.110501753368313	0.9955264918987163	0.34040002131885605	39.57484417276312
GOTERM_CC_DIRECT	GO:0001527~microfibril	2	2.0408163265306123	0.05242854597178223	MFAP2, MFAP4	97	11	19662	36.85473289597001	0.9987414103674312	0.3793469872642875	46.30570470734725
GOTERM_CC_DIRECT	GO:0005614~interstitial matrix	2	2.0408163265306123	0.0798697069210657	COL14A1, KAZALD1	97	17	19662	23.847180109157065	0.9999670908397136	0.4974787245389496	61.7569654544994
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	2	2.0408163265306123	0.08436614408635965	RPL13A, RPL10A	97	18	19662	22.52233676975945	0.9999820729648264	0.49493848234037285	63.86023488509601
GOTERM_CC_DIRECT	GO:0045095~keratin filament	3	3.061224489795918	0.08735575391994811	KRT73, KRT79, KRT71	97	101	19662	6.020822700826784	0.9999880494336475	0.48662511696500843	65.19959971620214
