Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-MMU-1799339:R-MMU-1799339	6	6.185567010309279	3.4035169933789567E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	91	7575	9.604818258664412	0.045565365534041335	0.045565365534041335	0.399323673374985
REACTOME_PATHWAY	R-MMU-975956:R-MMU-975956	6	6.185567010309279	3.580961117177712E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	92	7575	9.50041806020067	0.04788357200204851	0.024235464879999058	0.42010255075065617
REACTOME_PATHWAY	R-MMU-72689:R-MMU-72689	6	6.185567010309279	5.026989790730529E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	99	7575	8.82867132867133	0.06656791928326322	0.0227007301742691	0.5892861012417927
REACTOME_PATHWAY	R-MMU-156827:R-MMU-156827	6	6.185567010309279	7.806476125381751E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	109	7575	8.018701482004236	0.1014657813504185	0.026393072824260067	0.9137441806765012
REACTOME_PATHWAY	R-MMU-72706:R-MMU-72706	6	6.185567010309279	8.136987629582758E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	110	7575	7.945804195804196	0.10552838503023687	0.02205751735329875	0.95226129164111
REACTOME_PATHWAY	R-MMU-975957:R-MMU-975957	6	6.185567010309279	9.19149478345139E-4	RPSA, RPS19, RPL18A, RPL11, RPL10A, RPS23	52	113	7575	7.734853641933288	0.11836874204071335	0.02077799744290898	1.0750597655305505
REACTOME_PATHWAY	R-MMU-380108:R-MMU-380108	4	4.123711340206185	0.008225410279473537	CXCL1, CCL2, CXCL9, CCL7	52	62	7575	9.398263027295286	0.677464254518181	0.14926003283283207	9.25190018897225
REACTOME_PATHWAY	R-MMU-69273:R-MMU-69273	3	3.0927835051546393	0.00942010504874448	CCNB1, CCNB2, CCNA2	52	22	7575	19.86451048951049	0.726559550651668	0.14963016747558922	10.528521779997135
REACTOME_PATHWAY	R-MMU-176408:R-MMU-176408	3	3.0927835051546393	0.013028375759623673	CCNB1, UBE2C, CCNA2	52	26	7575	16.808431952662723	0.8341408851524792	0.18096139694089808	14.285141412640845
REACTOME_PATHWAY	R-MMU-69478:R-MMU-69478	2	2.0618556701030926	0.033221773494547156	CCNB1, CCNB2	52	5	7575	58.269230769230774	0.9902325785188125	0.3705257154859918	32.775202867551286
REACTOME_PATHWAY	R-MMU-2980767:R-MMU-2980767	2	2.0618556701030926	0.039735074623403484	CCNB1, CCNB2	52	6	7575	48.55769230769231	0.9961312019673314	0.3964840774391041	37.909996372004606
REACTOME_PATHWAY	R-MMU-72695:R-MMU-72695	3	3.0927835051546393	0.041177731591568574	RPSA, RPS19, RPS23	52	48	7575	9.104567307692308	0.9968513722058712	0.38125726824730255	38.99762367745411
REACTOME_PATHWAY	R-MMU-72649:R-MMU-72649	3	3.0927835051546393	0.05093073259098528	RPSA, RPS19, RPS23	52	54	7575	8.092948717948719	0.9992240857608818	0.42355894854291076	45.905153578984596
REACTOME_PATHWAY	R-MMU-72702:R-MMU-72702	3	3.0927835051546393	0.052630122147980817	RPSA, RPS19, RPS23	52	55	7575	7.945804195804196	0.999393010244803	0.4108481576953016	47.03278064868114
REACTOME_PATHWAY	R-MMU-3772470:R-MMU-3772470	2	2.0618556701030926	0.05901793355893049	WNT5A, WIF1	52	9	7575	32.371794871794876	0.9997597604639439	0.42626726201690646	51.08176400858011
REACTOME_PATHWAY	R-MMU-75035:R-MMU-75035	2	2.0618556701030926	0.07166173289936642	CCNB1, SFN	52	11	7575	26.486013986013987	0.9999623507223332	0.4709645305312301	58.27330692624611
