Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005515~protein binding	36	36.734693877551024	2.7503135903791557E-4	WNT5A, CTHRC1, FGF7, CCL2, PMAIP1, SFN, SOX9, KRT25, NR1D1, NR1D2, BOK, PCBP2, RPL11, CHRNA1, SCX, ARL6IP5, CCNA2, CYP2G1, TRIM29, LGALS1, MSTN, BIRC5, SNAI2, GJB2, CCNB1, CHRDL2, CDH15, KRT17, PRLR, SFRP2, RRM2, PPIC, VGLL2, MFAP2, COL1A1, TMEM119	87	4092	17446	1.7641824249165738	0.050137401482472366	0.050137401482472366	0.3403931515124414
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	8	8.16326530612245	3.258094918155234E-4	RPSA, RPS19, RPL18A, RPL13A, RPS15A, RPL11, RPL10A, RPS23	87	264	17446	6.076628352490421	0.05911683005902524	0.03000867532695184	0.4031222066767315
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	7	7.142857142857142	6.602824954015619E-4	CXCL1, WNT5A, CCL2, CXCL9, MSTN, CCL7, TIMP1	87	214	17446	6.559351165538725	0.11619038577698149	0.040335181314121615	0.8154091726949808
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	7	7.142857142857142	0.0010972409271065393	KRT73, KRT25, KRT28, KRT17, KRT15, KRT79, KRT71	87	236	17446	5.947886226378336	0.18559435681086833	0.05002933706699675	1.351660695977397
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	4	4.081632653061225	0.0017043618917938997	CXCL1, CCL2, CXCL9, CCL7	87	48	17446	16.71072796934866	0.2731154273440305	0.061805051396483734	2.0923181631607335
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	5	5.1020408163265305	0.005740345745056086	CXCL1, FGF7, MSTN, MDK, TIMP1	87	145	17446	6.914783987316687	0.6592265757688842	0.1642476244494776	6.887517553821154
GOTERM_MF_DIRECT	GO:0008201~heparin binding	5	5.1020408163265305	0.006613813651730251	FGF7, CCL2, MSTN, MDK, CCL7	87	151	17446	6.640024358681586	0.7108735671978978	0.16244652939935555	7.896448251766874
GOTERM_MF_DIRECT	GO:0043236~laminin binding	3	3.061224489795918	0.007228679498837374	RPSA, LYPD3, LGALS1	87	26	17446	23.137931034482758	0.7424837542504095	0.15598419547615194	8.600633005078695
GOTERM_MF_DIRECT	GO:0017147~Wnt-protein binding	3	3.061224489795918	0.009552806405291438	CTHRC1, SFRP2, WIF1	87	30	17446	20.05287356321839	0.8338662306393608	0.1808108091221341	11.21790051184911
GOTERM_MF_DIRECT	GO:0031727~CCR2 chemokine receptor binding	2	2.0408163265306123	0.019574336476135035	CCL2, CCL7	87	4	17446	100.26436781609195	0.9751947598820963	0.30903771381362033	21.73332756643894
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	12	12.244897959183673	0.020545874512151764	RPSA, RPS19, COL14A1, RPL18A, RPL13A, LGALS1, PCBP2, RPS15A, NUSAP1, RPL11, RPL10A, RPS23	87	1113	17446	2.1620348855221985	0.9793924354233254	0.297365132768154	22.689311116108833
GOTERM_MF_DIRECT	GO:0001046~core promoter sequence-specific DNA binding	3	3.061224489795918	0.020729964115893826	NR1D1, NR1D2, SOX9	87	45	17446	13.368582375478928	0.9801042122550827	0.278510367372357	22.869239107424157
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	2	2.0408163265306123	0.052922335902092894	CXCL1, CXCL9	87	11	17446	36.45977011494253	0.999961619896808	0.5425792551230143	49.03435703297596
GOTERM_MF_DIRECT	GO:0003677~DNA binding	15	15.306122448979592	0.06739013687426615	EXO1, KIF22, HMGN2, NUSAP1, SOX9, SNAI2, MSC, HIST1H2AP, NR1D1, DBP, NR1D2, NUCB2, PCBP2, OVOL1, SCX	87	1847	17446	1.628549558463865	0.9999978427485007	0.6061973565146422	57.888238527520116
