Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	7	8.860759493670885	9.911201296579141E-5	KIF22, PRC1, SPAG5, KIF18B, NUSAP1, BIRC5, RACGAP1	66	200	17446	9.251666666666667	0.016903614332104633	0.016903614332104633	0.12108636383896254
GOTERM_MF_DIRECT	GO:0035173~histone kinase activity	2	2.5316455696202533	0.014821314879065656	CCNB1, CDK1	66	4	17446	132.16666666666666	0.9233378109600465	0.7231206236644674	16.684085145028583
GOTERM_MF_DIRECT	GO:0005515~protein binding	24	30.37974683544304	0.019891294668164597	CDK1, TADA2B, IQGAP3, TPX2, MTA1, CHEK1, BIRC5, AURKB, CDC25C, ECT2, PURB, MXD3, CCNB1, PRPF19, MAMSTR, BOK, PAX7, PPP2CB, BUB1B, NEURL1B, PITX3, CDCA5, CCNA2, MGARP	66	4092	17446	1.5503421309872922	0.9684375710081342	0.6839735207793962	21.77652741235676
GOTERM_MF_DIRECT	GO:0005524~ATP binding	12	15.18987341772152	0.022543210103091897	KIF22, CDK1, MKI67, BUB1B, KIF18B, CHEK1, RAD54B, PKDCC, PBK, AURKB, SMC2, TOP2A	66	1507	17446	2.104844061048441	0.9801946893599284	0.6248582373724176	24.324819727803316
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	6	7.59493670886076	0.0227075591546734	CCNB1, PRC1, TPX2, CDC25C, RACGAP1, CCNA2	66	434	17446	3.654377880184332	0.9807593024819448	0.5462212416705097	24.480210000931933
GOTERM_MF_DIRECT	GO:0003677~DNA binding	13	16.455696202531644	0.03847634362188923	KIF22, MKI67, NEIL3, TADA2B, MTA1, NUSAP1, MXD3, PURB, HIST1H2AP, PAX7, RAD54B, PITX3, TOP2A	66	1847	17446	1.8604944955784153	0.998827492932375	0.6752723685101696	38.098084639347775
GOTERM_MF_DIRECT	GO:0016301~kinase activity	7	8.860759493670885	0.03917866061630246	CCNB1, CDK1, BUB1B, CHEK1, PKDCC, PBK, AURKB	66	674	17446	2.7453016815034617	0.9989659677696456	0.6254542547412223	38.648522562624684
GOTERM_MF_DIRECT	GO:0008022~protein C-terminus binding	4	5.063291139240507	0.04306451759958033	MKI67, PPP2CB, CENPF, TOP2A	66	209	17446	5.059011164274322	0.9994849881694063	0.6118700550222809	41.61367377452307
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	6	7.59493670886076	0.04764154607362973	CDK1, BUB1B, CHEK1, PKDCC, PBK, AURKB	66	531	17446	2.9868173258003767	0.9997742249720506	0.6065832210792776	44.93719925136599
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	5	6.329113924050633	0.07530647056880135	CDK1, BUB1B, CHEK1, PBK, AURKB	66	428	17446	3.088006230529595	0.9999985821678887	0.7398867467836159	61.59744965670686
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	4	5.063291139240507	0.08587124060147544	CCNB2, ANLN, C330027C09RIK, CTNNA2	66	279	17446	3.789725209080048	0.9999998035427463	0.7543611264308128	66.6299195030971
GOTERM_MF_DIRECT	GO:0043014~alpha-tubulin binding	2	2.5316455696202533	0.08915530976017115	RACGAP1, ARL4C	66	25	17446	21.14666666666667	0.9999998942147968	0.7377581034835001	68.06618830012124
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	5	6.329113924050633	0.09566299712250842	CDK1, TADA2B, MTA1, CDCA5, TOP2A	66	466	17446	2.836194563662375	0.9999999691814769	0.7356274902036103	70.74600979231815
