Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005634~nucleus	51	64.55696202531645	5.355387360194068E-10	KIF22, PRC1, AURKB, C330006A16RIK, MAMSTR, BOK, PAX7, DEPDC1A, GATAD1, PITX3, TOP2A, CDCA5, CCNA2, DHCR24, CDK1, KHDRBS3, NEIL3, TPX2, NUSAP1, MTA1, NCOA7, PBK, ECT2, PURB, MXD3, CTNNA2, FAM120A, SPAG5, BUB1B, CHEK1, ANLN, PRPF19, CALCA, SPC25, PPP2CB, ASF1B, MKI67, NUF2, KIF18B, CENPF, BIRC5, CDC25C, RACGAP1, SMC2, CCNB1, HIST1H2AP, FAM64A, CCNB2, AKR1C18, BRE, RAD54B	78	6019	19662	2.1358901938732475	7.765311205165659E-8	7.765311205165659E-8	6.357698478787199E-7
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	20	25.31645569620253	3.817493407390782E-8	CDK1, KIF22, PRC1, TPX2, KIF18B, NUSAP1, MTA1, CHEK1, ANLN, BIRC5, AURKB, RACGAP1, ECT2, CTNNA2, CCNB1, PRPF19, SPAG5, CKAP2L, PPP2CB, DHCR24	78	1113	19662	4.529684152325661	5.5353502304011926E-6	2.7676789452479866E-6	4.531972406240925E-5
GOTERM_CC_DIRECT	GO:0000775~chromosome, centromeric region	9	11.39240506329114	7.943726097339322E-8	SPC25, MKI67, SPAG5, PPP2CB, NUF2, CENPF, BUB1B, BIRC5, AURKB	78	141	19662	16.09001636661211	1.1518336964666531E-5	3.839460396282135E-6	9.430465370829921E-5
GOTERM_CC_DIRECT	GO:0005819~spindle	8	10.126582278481013	3.5442205511435237E-7	PRPF19, KIF22, PRC1, SPAG5, TPX2, CENPF, NUSAP1, AURKB	78	116	19662	17.384615384615383	5.1389886598252055E-5	1.284771924325856E-5	4.207546786094696E-4
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	6	7.59493670886076	4.773111014784286E-7	CDK1, SPAG5, TPX2, NUSAP1, BIRC5, AURKB	78	40	19662	37.81153846153846	6.920773127405688E-5	1.3841929447533374E-5	5.66642910759807E-4
GOTERM_CC_DIRECT	GO:0030496~midbody	8	10.126582278481013	7.68660042293859E-7	CDK1, PRC1, SPAG5, CENPF, BIRC5, AURKB, RACGAP1, ECT2	78	130	19662	15.512426035502958	1.1144953800557023E-4	1.8575785629137975E-5	9.125182141134225E-4
GOTERM_CC_DIRECT	GO:0005694~chromosome	11	13.924050632911392	9.150629788654439E-7	SPC25, MKI67, SPAG5, PPP2CB, NUF2, BUB1B, NUSAP1, BIRC5, AURKB, CDCA5, SMC2	78	344	19662	8.060599284436494	1.326753904800082E-4	1.895470501989127E-5	0.0010863202518640591
GOTERM_CC_DIRECT	GO:0000922~spindle pole	7	8.860759493670885	3.700389247522616E-6	CCNB1, PRC1, SPAG5, CKAP2L, PPP2CB, TPX2, CENPF	78	106	19662	16.64658925979681	5.364135124364955E-4	6.706743008366711E-5	0.0043928636730417026
GOTERM_CC_DIRECT	GO:0000776~kinetochore	7	8.860759493670885	7.587593520269902E-6	SPC25, SPAG5, NUF2, CENPF, BUB1B, BIRC5, AURKB	78	120	19662	14.70448717948718	0.0010996002305162511	1.2223755442553053E-4	0.009007311780351301
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	45	56.9620253164557	2.0550195852370534E-5	KIF22, PRC1, IQGAP3, ANLN, CHEK1, AURKB, C330006A16RIK, HMMR, CALCA, PRPF19, BOK, NCAPG, PPP2CB, NEURL1B, FBXL14, CCNA2, CDCA5, CDCA3, DHCR24, DTX4, CDK1, MKI67, TPX2, NUSAP1, CENPF, MTA1, KIF18B, BIRC5, C330027C09RIK, RACGAP1, CDC25C, SMC2, ECT2, CTNNA2, CCNB1, FAM64A, FAM120A, SPAG5, AKR1C18, CKAP2L, BRE, BUB1B, PPP2R5E, RAD54B, ARL4C	78	6631	19662	1.7106713223437697	0.002975373792104108	2.979365097529607E-4	0.024393633988384344
