Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008201~heparin binding	9	12.857142857142856	5.2227144015024374E-8	NRP2, FMOD, COMP, GPNMB, THBS1, THBS2, THBS4, PRELP, PCOLCE2	62	151	17446	16.77141636402478	8.617441863534303E-6	8.617441863534303E-6	6.33949881700957E-5
GOTERM_MF_DIRECT	GO:0001968~fibronectin binding	5	7.142857142857142	3.0088994266725818E-6	FBLN1, COMP, TNC, THBS1, THBS4	62	29	17446	48.51501668520578	4.963459319060615E-4	2.4820376850842596E-4	0.0036522388144444307
GOTERM_MF_DIRECT	GO:0005518~collagen binding	5	7.142857142857142	5.33133186153771E-5	COCH, COMP, DPP4, THBS4, PCOLCE2	62	59	17446	23.846364133406233	0.008758352274343961	0.0029280156662948587	0.06469422998764962
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	4	5.714285714285714	3.944237972544614E-4	FBLN1, COMP, COL11A1, PRELP	62	41	17446	27.452399685287176	0.0630194591468638	0.01614149806322618	0.4777141789180539
GOTERM_MF_DIRECT	GO:0005178~integrin binding	5	7.142857142857142	4.1279980578376696E-4	ICAM1, DAB2, GPNMB, THBS1, THBS4	62	100	17446	14.069354838709677	0.06585726397040459	0.013532803051893194	0.4999195056186734
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	10	14.285714285714285	6.780453047050014E-4	RAB11FIP4, MATN3, FBLN1, SPOCK3, SPOCK2, COMP, THBS1, MMRN1, THBS2, THBS4	62	699	17446	4.025566477456274	0.1058801223156225	0.018479687620292395	0.8199326674895424
GOTERM_MF_DIRECT	GO:0004181~metallocarboxypeptidase activity	3	4.285714285714286	0.003158710436252338	AEBP1, CPXM2, CPZ	62	24	17446	35.17338709677419	0.40667448370259174	0.07186042836196782	3.767412427670569
GOTERM_MF_DIRECT	GO:0004180~carboxypeptidase activity	3	4.285714285714286	0.006643610674716284	AEBP1, CPXM2, CPZ	62	35	17446	24.11889400921659	0.6670800868080192	0.12844967014893682	7.772457850899439
GOTERM_MF_DIRECT	GO:0004896~cytokine receptor activity	3	4.285714285714286	0.010809562336267214	LEPR, F3, CNTFR	62	45	17446	18.759139784946235	0.8335878388736193	0.18065839789973492	12.359266159526527
GOTERM_MF_DIRECT	GO:0070051~fibrinogen binding	2	2.857142857142857	0.017362665475634916	FBLN1, THBS1	62	5	17446	112.55483870967741	0.9444239048167286	0.2509879528579304	19.152438636785085
GOTERM_MF_DIRECT	GO:0005021~vascular endothelial growth factor-activated receptor activity	2	2.857142857142857	0.024224401397375566	NRP2, FLT4	62	7	17446	80.3963133640553	0.9825119125572228	0.30777177791542676	25.74490297985078
GOTERM_MF_DIRECT	GO:0045545~syndecan binding	2	2.857142857142857	0.027637573684244576	TNC, GPNMB	62	8	17446	70.34677419354838	0.9901904784422249	0.3197989173789141	28.83698316168627
GOTERM_MF_DIRECT	GO:0004185~serine-type carboxypeptidase activity	2	2.857142857142857	0.04117322042178999	AEBP1, CPZ	62	12	17446	46.89784946236559	0.9990292093091794	0.4135372520241747	39.971697445003315
GOTERM_MF_DIRECT	GO:0016504~peptidase activator activity	2	2.857142857142857	0.04117322042178999	FBLN1, PCOLCE2	62	12	17446	46.89784946236559	0.9990292093091794	0.4135372520241747	39.971697445003315
GOTERM_MF_DIRECT	GO:0002020~protease binding	3	4.285714285714286	0.06317866028678162	COMP, F3, DPP4	62	117	17446	7.215053763440859	0.9999789443884652	0.5366012615837192	54.71433884923738
GOTERM_MF_DIRECT	GO:0005539~glycosaminoglycan binding	2	2.857142857142857	0.07095445017254066	SPOCK3, SPOCK2	62	21	17446	26.798771121351766	0.9999946776158476	0.5549517669157145	59.07178570458774
GOTERM_MF_DIRECT	GO:0050840~extracellular matrix binding	2	2.857142857142857	0.09348686548079432	SPOCK2, THBS1	62	28	17446	20.099078341013826	0.9999999073753321	0.6365702992417595	69.61963621371464
