Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	53	53.535353535353536	5.835803945833536E-6	CEP104, PLXNA1, MRVI1, UTRN, PPIP5K2, DSTYK, VCL, KIF13A, TRIM2, GAB2, 6430573F11RIK, KLHL21, CLUH, UBR2, FLNA, GCC1, ZMIZ1, PDE4DIP, LRCH3, ADAMTS1, MCC, ASB4, FBXO10, PPP1R12B, PPP6R1, ARHGAP35, MYO9B, STARD13, MTMR3, NPAS2, RNF123, DOCK1, DGKD, SEC16A, TGM2, PPP1R12A, MYOM1, THBS1, HIP1, WDFY3, LPP, FLT4, AFF3, DGKH, SYNPO2, AMBRA1, DOCK6, KITL, CMYA5, MAPK8IP3, SPG11, IFI205, RANBP10	93	6631	19662	1.689824431677215	9.741073518000354E-4	9.741073518000354E-4	0.007097947219514289
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	9	9.090909090909092	7.130573139015793E-5	MATN2, ADAMTSL1, ADAMTS15, THSD4, TGM2, ADAMTS1, THBS1, MMRN1, FLNA	93	294	19662	6.472021066491113	0.011837856375134459	0.005936549497535526	0.08669575162977283
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	6	6.0606060606060606	0.0025447212226165847	PPP1R12B, PPP1R12A, SYNPO2, ARHGAP35, FLNA, VCL	93	201	19662	6.311025517573423	0.3465636023422005	0.1322370425530578	3.05159787642727
GOTERM_CC_DIRECT	GO:0005578~proteinaceous extracellular matrix	7	7.07070707070707	0.0036854609863382196	MATN2, ADAMTSL1, ADAMTS15, THSD4, TGM2, ADAMTS1, ANGPTL4	93	316	19662	4.683340138832176	0.46022825758194397	0.14285847329249035	4.391612858162786
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	9	9.090909090909092	0.010776204179575945	ATP7A, DGKD, SORT1, MAPK8IP3, ADAMTS1, AMBRA1, SPG11, FYCO1, HIP1	93	646	19662	2.9454708878458002	0.8362464780347916	0.30363308393477295	12.346967963923161
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	9	9.090909090909092	0.015758841090162398	ATP7A, TG, GALNT4, CMYA5, MRVI1, SORT1, MYO9B, DOCK6, FLNA	93	692	19662	2.7496736900988252	0.9295381185909245	0.3573235700539197	17.56858561868683
GOTERM_CC_DIRECT	GO:0030018~Z disc	4	4.040404040404041	0.020471775399898737	PPP1R12B, PPP1R12A, SYNPO2, VCL	93	124	19662	6.819979188345474	0.9683894975841669	0.3894936298925389	22.243298231168097
GOTERM_CC_DIRECT	GO:0016529~sarcoplasmic reticulum	3	3.0303030303030303	0.030216796454589374	ATP2A3, MRVI1, THBS1	93	58	19662	10.935483870967742	0.9940479320909515	0.4729722480118762	31.147168054617914
GOTERM_CC_DIRECT	GO:0005776~autophagosome	3	3.0303030303030303	0.0361964684527615	WDFY3, AMBRA1, FYCO1	93	64	19662	9.910282258064516	0.9978812402155324	0.4954572511254429	36.136926512227376
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	6	6.0606060606060606	0.036577071348356124	LPP, TGM2, PPP1R12A, SYNPO2, FLNA, VCL	93	391	19662	3.244286775018563	0.998016485788308	0.4632852488707071	36.442997796532964
GOTERM_CC_DIRECT	GO:0005829~cytosol	15	15.151515151515152	0.03746261443131602	ABR, TRPV1, PPIP5K2, DSTYK, ARHGAP35, AMBRA1, FLNA, ATP7A, NPAS2, GAB2, SEC16A, TGM2, SORT1, SPG11, TBC1D1	93	1784	19662	1.7776291045855634	0.9982988589173749	0.439921216725229	37.149926259400324
GOTERM_CC_DIRECT	GO:0005884~actin filament	3	3.0303030303030303	0.04041467543435475	MYO9B, FLNA, VCL	93	68	19662	9.327324478178369	0.9989815006052565	0.4367990250483572	39.4547564968597
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	11	11.11111111111111	0.05122917347804758	ZDHHC2, ATP7A, TG, KIF13A, GALNT4, SEC16A, SORT1, MAPK8IP3, PDE4DIP, HIP1, GCC1	93	1190	19662	1.9542965573326105	0.9998465592146899	0.4911253323636867	47.25155798280595
GOTERM_CC_DIRECT	GO:0019898~extrinsic component of membrane	3	3.0303030303030303	0.06021177102732669	WDFY3, ATG2B, MTMR3	93	85	19662	7.4618595825426945	0.9999686664080347	0.5232546764574035	53.014944937767524
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	10	10.1010101010101	0.0760566468387659	KIF13A, CEP104, KLHL21, MYO9B, PDE4DIP, ARHGAP35, MYOM1, KITL, FLNA, VCL	93	1113	19662	1.8995449671043099	0.999998168644324	0.585506065271226	61.79334347009371
GOTERM_CC_DIRECT	GO:0030140~trans-Golgi network transport vesicle	2	2.0202020202020203	0.07666532297320998	ATP7A, SORT1	93	17	19662	24.872865275142317	0.9999983594954409	0.565053249961071	62.09836457727275
GOTERM_CC_DIRECT	GO:0043034~costamere	2	2.0202020202020203	0.08529347609940749	CMYA5, VCL	93	19	19662	22.254668930390494	0.999999657975915	0.583466060795239	66.18851293880991
GOTERM_CC_DIRECT	GO:0031430~M band	2	2.0202020202020203	0.09808638768609335	CMYA5, MYOM1	93	22	19662	19.21994134897361	0.99999996745043	0.6162659900292878	71.51184888700003
